epoch,acc,loss,val_acc,val_loss
0,0.531318082788671,1.0888791197326546,0.6463547334707341,0.9897490639940828
1,0.6625816993464052,0.8444050923760875,0.6833514690528886,0.8328104377182056
2,0.7510893246187363,0.668094222289297,0.822633297126882,0.5330386048626718
3,0.8031045751633987,0.5710774927038886,0.8248095756905383,0.4872121096095141
4,0.8028322440087146,0.5475368909984177,0.8030467900539767,0.5238433639975963
5,0.8194444444444444,0.5190428577998576,0.8095756257449452,0.586085021009383
6,0.8284313725490197,0.4819855020074113,0.7943416757993522,0.5593497585160688
7,0.8366013071895425,0.47398444612027085,0.8335146899451629,0.49067436656443414
8,0.835511982570806,0.465371207899692,0.8520130577362401,0.4506860927022969
9,0.8322440087145969,0.45545878562980385,0.8106637650267733,0.5158183122777317
10,0.8390522875816994,0.43731094860347,0.8465723613270997,0.445434760460397
11,0.8480392156862745,0.42631307760212206,0.8552774755817243,0.42474897642811443
12,0.8480392156862745,0.41914204225603674,0.865070729118177,0.42281911078682405
13,0.8545751633986928,0.40497116029299574,0.8389553863543032,0.4542037512746288
14,0.855119825708061,0.4160131519017533,0.8890097933183946,0.3782462494141778
15,0.8556644880174292,0.4034856895346832,0.8476605006089278,0.44314685506063134
16,0.8605664488017429,0.39441566905205233,0.836779107790647,0.4621528162498339
17,0.8641067538126361,0.3763595847966804,0.8900979326002226,0.3439149022856332
18,0.8602941176470589,0.3908976226889585,0.8683351469636612,0.3925762322768812
19,0.8684640522875817,0.37729460995886294,0.8759521219364578,0.385053938698587
20,0.8684640522875817,0.36811823986726483,0.8781284005001139,0.38699168625963654
21,0.8630174291938998,0.38438287005196214,0.8792165397819419,0.401393056531985
22,0.8673747276688453,0.3626046674271532,0.8726877040909735,0.38443979214759333
