epoch,acc,loss,val_acc,val_loss
0,0.4616013071895425,1.2308697171006067,0.556039173079004,1.1640684115614284
1,0.5844226579520697,1.0034922228594492,0.6539717084435306,0.9524669700400484
2,0.6525054466230937,0.8653304629171904,0.6702937976709518,0.845999433244533
3,0.6620370370370371,0.8268129947455296,0.5560391730141458,1.0984449133649874
4,0.6791938997821351,0.7984718174003024,0.6528835691617025,0.9669166577653605
5,0.6873638344226579,0.7812353447931849,0.6855277476165448,0.9127740972838542
6,0.7061546840958606,0.7488691068359921,0.6572361262890148,0.9247002082758292
7,0.7178649237472767,0.7227129139825864,0.6833514690528886,0.8922721715694673
8,0.7254901960784313,0.7158870732504062,0.6779107726437482,0.896934207168056
9,0.730119825708061,0.6916528928693696,0.5495103373880356,1.1837368243666806
10,0.7513616557734205,0.6789718751688052,0.6844396083347167,0.861595656589014
