epoch,acc,loss,val_acc,val_loss
0,0.5615468409586056,1.0589060252836717,0.6800870512074044,0.9108956559957436
1,0.6555010893246187,0.8375189274507382,0.6768226333619202,0.7572074617473034
2,0.7222222222222222,0.7271844378788195,0.7519042438080573,0.7011218978673771
3,0.7568082788671024,0.661199519823636,0.8106637650267733,0.56432179310506
4,0.7769607843137255,0.6097971216969756,0.7660500544718223,0.6503303040293278
5,0.8020152505446623,0.553127171303718,0.7834602829810714,0.6122828442461472
6,0.8183551198257081,0.5245113798309613,0.8280739935360225,0.4904493964089727
7,0.8175381263616558,0.5138945965403752,0.8335146899451629,0.4852359744317838
8,0.8172657952069716,0.5008300112274806,0.821545157845054,0.5018011645877063
9,0.8270697167755992,0.4948539426775681,0.8585418934272085,0.4510898269648067
10,0.8379629629629629,0.4762732581720405,0.8139281828722575,0.5110450637191372
11,0.8404139433551199,0.4663903452754011,0.8182807399995699,0.5086097401993449
12,0.843681917211329,0.4495948366575744,0.8476605006089278,0.46027625057039634
13,0.8488562091503268,0.454389096307871,0.7965179543630083,0.5710706823020039
14,0.8444989106753813,0.44359879872370067,0.821545157845054,0.5103825806630968
