epoch,acc,loss,val_acc,val_loss
0,0.5449346405228758,1.0477346358881667,0.5810663765610496,0.9894438945689321
1,0.6849128540305011,0.7799187079863319,0.5941240479429866,1.009366564963406
2,0.7347494553376906,0.681809338581726,0.7138193689440747,0.7503091163033371
3,0.7622549019607843,0.609543329823056,0.778019586571931,0.6502336379752715
4,0.8036492374727668,0.528854446755499,0.7671381937536503,0.6491670686998876
5,0.8055555555555556,0.5208634223300996,0.8150163221540856,0.5322868818492184
6,0.8322440087145969,0.4670379237987838,0.7812840044174153,0.5736450868475295
7,0.8349673202614379,0.4556128680485368,0.8389553863543032,0.43687418729099275
8,0.849128540305011,0.4405874584083474,0.8487486398907559,0.4337577262773737
9,0.8464052287581699,0.4256717566900921,0.7812840044174153,0.5785061385121776
10,0.8540305010893247,0.4068004061499142,0.8389553863543032,0.42982641464024296
11,0.8581154684095861,0.40636042587072685,0.8552774755817243,0.42336841562400057
12,0.8578431372549019,0.3866488103071164,0.8541893362998962,0.4215279047795945
13,0.860838779956427,0.38145519310054266,0.8563656148635523,0.41271337617079246
14,0.8676470588235294,0.3654467942665406,0.8541893362998962,0.4033916735610194
15,0.8722766884531591,0.3607949756191382,0.8955386290093631,0.33415818323053914
16,0.8733660130718954,0.33718500919244404,0.8552774755817243,0.4171401815118027
17,0.8771786492374728,0.3408176502760275,0.8792165397819419,0.35946537877744117
18,0.8788126361655774,0.3324197846331452,0.8454842220452716,0.4223994975048193
19,0.8842592592592593,0.31343656221488625,0.8705114255273173,0.3677812714506674
20,0.8760893246187363,0.319052980881584,0.8835690969092542,0.31655386256477647
