epoch,acc,loss,val_acc,val_loss
0,0.6010348583877996,0.9932028335277681,0.7312295974533238,0.7446930864592761
1,0.7279411764705882,0.7097606041493029,0.822633297126882,0.557683219182608
2,0.7704248366013072,0.6278532387167296,0.7965179543630083,0.5831172145554497
3,0.8014705882352942,0.5560711388198343,0.8161044614359136,0.5758184191646203
4,0.8061002178649237,0.5539527084368477,0.8291621328178506,0.48174953557169864
5,0.8134531590413944,0.515921254726005,0.835690968508819,0.5667452966881524
6,0.8208061002178649,0.5025819624990185,0.8041349293358049,0.6156835869295164
7,0.8276143790849673,0.4817285660354011,0.8520130576713819,0.4470001056757923
8,0.8363289760348583,0.46901179497672474,0.8400435256361313,0.4836796286705399
9,0.8322440087145969,0.4701817474018048,0.8541893362998962,0.43239471705486515
10,0.8300653594771242,0.4716547765864619,0.820457018563226,0.5392039060852084
11,0.8425925925925926,0.44510272897754327,0.8291621328178506,0.48734423214158246
12,0.8450435729847494,0.4404436742136415,0.8487486398907559,0.46729747369739516
13,0.8311546840958606,0.4712666005036547,0.8193688792813979,0.5182831345269937
14,0.8502178649237473,0.41873711359078825,0.8639825898363489,0.45017070281071037
15,0.849400871459695,0.428535433303999,0.8258977149723663,0.5079541551729541
16,0.8461328976034859,0.42327008845261377,0.8422198041997875,0.4620641232979959
17,0.8376906318082789,0.43604407834870285,0.8585418934272085,0.4332091392254025
18,0.8469498910675382,0.4284383743185613,0.820457018563226,0.506780534642176
19,0.8461328976034859,0.42525230822803817,0.8520130577362401,0.5279830811672942
