epoch,acc,loss,val_acc,val_loss
0,0.5487472766884531,1.0988180322576646,0.6583242655708429,0.8507957992278712
1,0.6879084967320261,0.8197539229988889,0.6561479870071868,0.8104168908899575
2,0.7317538126361656,0.7251312167470978,0.7606093580626819,0.639331014247224
3,0.7660675381263616,0.65173460718362,0.8258977149723663,0.5591413770783065
4,0.7873093681917211,0.5974796008676786,0.8258977149723663,0.5558358811660872
5,0.8145424836601307,0.5566345322128966,0.8476605006089278,0.4661953171017915
6,0.8262527233115469,0.553763705198411,0.8574537541453805,0.45554355393296614
7,0.8308823529411765,0.5364864140709412,0.8302502720996786,0.49168866850897847
8,0.8376906318082789,0.5092833861193142,0.8313384113815067,0.4656656922871841
9,0.8444989106753813,0.49646365911212736,0.8552774755817243,0.48997510334028904
10,0.840958605664488,0.5035429947739373,0.8422198041997875,0.47133483759596767
11,0.8439542483660131,0.48116588576538044,0.8258977149723663,0.47539131916548666
