epoch,acc,loss,val_acc,val_loss
0,0.3218954247716725,1.5124251907427586,0.23830250361214783,1.5998605865908135
1,0.3619281048998074,1.4731847562041938,0.23830250361214783,1.6089414673349673
2,0.3660130716357096,1.464496064030267,0.33514689799231984,1.546119531557791
3,0.40087145982484673,1.4033273048130774,0.23830250361214783,1.6396310212692575
4,0.413671023835284,1.32456015579581,0.30250272183994215,1.5858700178133909
5,0.43491285383571465,1.3135805415691633,0.23830250361214783,1.9708223734638766
6,0.4482570809346658,1.2903160628150492,0.36452665798552536,1.5893121610139218
7,0.45370370350891726,1.27435119167652,0.23830250361214783,1.740444651236342
8,0.4569716778196281,1.2685190176911862,0.4374319890897085,1.5086815946120302
9,0.44417211328976036,1.2820448602726258,0.4787812816370299,1.4247212586387328
10,0.4787581698047829,1.1773391634810204,0.514689881147835,1.2819863882106328
11,0.4803921567328875,1.147430455243146,0.3014145814879545,1.5207123390608694
12,0.4321895421590161,1.3075510156959749,0.23830250361214783,1.6637391172373774
13,0.40985838766970667,1.2688863347558414,0.5244831357544473,1.1851321834993829
14,0.48447712418300654,1.1201572654553749,0.5233949954024596,1.278231825740345
15,0.4572440089093834,1.184284924941385,0.4026115352816888,1.4198984526446388
16,0.48420479309325126,1.1131362180044968,0.3003264422061264,1.3489160125221857
17,0.5021786489777575,1.0268193449589682,0.26877040150894566,1.4204574701446184
18,0.5043572986048032,1.0622262923546086,0.2089227413164778,1.452945502720149
