epoch,acc,loss,val_acc,val_loss
0,0.3306100219812788,1.3861115446277694,0.5038084866432423,1.3264015645794043
1,0.44471677592377257,1.1757720914022076,0.5429815050696911,1.1757963989193474
2,0.5348583874099915,1.0607722080870652,0.5821545179831968,1.0516040906293866
3,0.5808823530710341,0.9455725650641913,0.4842219820349468,1.1711129487144545
4,0.6192810452322035,0.8831804610285624,0.630032641324696,0.9169753164020534
5,0.6454248362117343,0.8320447702553277,0.644178451988461,0.9038305641906954
6,0.6723856213046056,0.7890252137236086,0.6659412435919727,0.9043367063389509
7,0.7110566447503167,0.7391073042141326,0.6887921672780574,0.8361871001899437
8,0.7194989111948117,0.7003689534264192,0.7247007640323909,0.7467732628618932
9,0.7350217858430866,0.6848330636689346,0.7421109929956471,0.7652983620714181
10,0.7598039215686274,0.6377656223467493,0.74211099254164,0.7368655895512304
11,0.7592592592592593,0.6190970754311755,0.7519042465320999,0.7074912631472773
12,0.7709694994301058,0.5899866220738114,0.7780195871556544,0.6361826555773016
13,0.7788671030458022,0.5765614632947252,0.7649619157737175,0.6548695900883846
14,0.7881263619154887,0.5589593516455756,0.8030467932320263,0.5689733422100868
15,0.8123638342928003,0.5042905743215599,0.8008705146683702,0.5492490461264393
16,0.81563180866844,0.4900121516132147,0.8171925983828481,0.520954441388621
17,0.8306100211372043,0.46930099299790295,0.8454842256773284,0.4662624105924621
18,0.8232570806100218,0.4801441139515189,0.8063112093911986,0.516547841851937
19,0.8401416118108629,0.44746694014223054,0.8171926043497985,0.49124861833709366
20,0.8417755991285403,0.4474847177145008,0.815016319819192,0.5056044916917243
21,0.8504901956888585,0.42548734066533106,0.8411316608967537,0.4371226167912322
22,0.8488562091503268,0.4120591072475209,0.8465723654131635,0.44488966409866904
23,0.8570261432714192,0.3848618554653425,0.8356909649416204,0.4515201234389441
24,0.8676470585638142,0.37669118342835917,0.8541893344190097,0.4206130825656023
25,0.8671023959947307,0.3834267229426141,0.8269858578862511,0.4685498100175432
26,0.8641067543320666,0.3799633824617515,0.8498367789780095,0.4242818557593457
27,0.8711873638344226,0.36539516261979643,0.856365615122985,0.4020614633103579
28,0.872821350502812,0.3622557662411193,0.8052230645964272,0.5056392916592732
29,0.8714596951189644,0.3634891969056431,0.8628944508139534,0.38361086384256465
30,0.8741830071852358,0.348967526473251,0.8683351433964627,0.36339494527618565
31,0.8801742914195674,0.33080316154785405,0.8628944469873223,0.3800501448545155
32,0.8839869281045751,0.32908712532006057,0.8335146935772195,0.44495786886998695
33,0.8812636160383037,0.32905103613608283,0.8596300308281501,0.38580147265350206
34,0.8894335506788267,0.3142080149879123,0.8748639829140623,0.35264586127881
35,0.8812636159084462,0.3185304263058831,0.8650707293776096,0.3727236490968262
36,0.8861655773420479,0.32527678717974745,0.8748639829140623,0.34852922024353283
37,0.8861655774719055,0.3091643227341388,0.8781284045861777,0.3409330571177735
38,0.8929738563390079,0.3034460788393852,0.8705114219601188,0.3459013301283283
39,0.8828976040052693,0.3065844643739314,0.8792165400413746,0.3664608511494086
40,0.8875272331154684,0.2979520565154506,0.8737758436322342,0.3550234772954075
41,0.8946078432671125,0.2879651292087206,0.871599565068578,0.335719159527624
42,0.8995098036618534,0.283231301764777,0.8770402576510873,0.34244732897611124
43,0.8995098039215687,0.2789956355925998,0.8813928207453499,0.3250177348918313
44,0.8967864922448701,0.27236136242195413,0.8835690971686868,0.3061508969591284
45,0.9005991282805897,0.27724786002132107,0.884657236450515,0.31990458818722084
46,0.894063181087602,0.28049141610110245,0.8803046754965714,0.3232364078276305
47,0.9041394330317678,0.2636589198200791,0.8781283969329153,0.33796538102873264
48,0.8997821344269646,0.2664620868520799,0.8835690971686868,0.3089214300694222
49,0.9027777775180625,0.25498551766597105,0.8672470058009466,0.35214051672372
50,0.906045752283275,0.24013091088120453,0.8737758474588654,0.34463658205702724
