epoch,acc,loss,val_acc,val_loss
0,0.4654139430954046,1.2404971647366458,0.6289445080098183,0.9645180306574725
1,0.6538671025263718,0.8480010479364001,0.6126224161880709,0.9335749568954775
2,0.7107843143747783,0.7204738165818009,0.7649619140874055,0.594129008100134
3,0.7753267968661904,0.6098723884241773,0.8378672507045318,0.4849080526400702
4,0.8178104576461975,0.5116530478909644,0.7899891197097704,0.575210869571719
5,0.842320261957339,0.4349331912261988,0.8335146931232125,0.4513450660241182
6,0.8543028315947206,0.40791308860373654,0.8150163193651849,0.460083493762229
7,0.8616557740697673,0.3793216174334482,0.8618063110781183,0.3703029481319141
8,0.8730936813977809,0.35680788339872505,0.8454842239910163,0.38590656686270197
9,0.8858932461873639,0.3147416282323451,0.8422198078318441,0.49077168207562916
10,0.8785403051407509,0.32346545396806886,0.8824809540602276,0.3381742611608516
11,0.8875272325960379,0.29043535125281555,0.8726877081770373,0.33082148526775956
12,0.8809912859224805,0.3170448240371571,0.8574537522644939,0.375533931338359
13,0.8973311550736687,0.28172807437661945,0.8977149078324518,0.2944199406542897
14,0.9074074079268378,0.25531778622556617,0.8356909683142445,0.4268148080309016
15,0.8322440081951665,0.5099350686686231,0.8683351446287676,0.3756587429780825
16,0.8902505453115974,0.29737704206655746,0.8879216500153609,0.3099395405416001
17,0.901416122134215,0.26018738639510536,0.886833514560164,0.3120430884345701
18,0.887799563750722,0.29947969943999203,0.8759521200555712,0.3197781571690743
