epoch,acc,loss,val_acc,val_loss
0,0.3327886706993211,1.4590942158418543,0.4733405884383682,1.4871278110084907
1,0.40686274483832396,1.3433273965756618,0.47442872833634875,1.523745733713559
2,0.4332788671023965,1.3083534562769539,0.3340587587104918,1.5493215904920743
3,0.44880174265967476,1.2696102512168468,0.49945593120224197,1.4326400387144451
4,0.469771241959923,1.2137259876026827,0.48966267828194177,1.40695464416479
5,0.4989106753812636,1.1570092164353347,0.5288356884389759,1.3473436928418048
6,0.5160675381263616,1.1065576920582059,0.5821545158428777,1.1867300925758122
7,0.531045752283275,1.0560232125596023,0.28073993544129733,1.4941585552964818
8,0.5367647060122106,1.0471566622033877,0.5821545115622395,1.1555032420080555
9,0.5487472769481684,1.0189003869079556,0.5886833493935271,1.143637611505386
10,0.578703703573846,0.9671075441478904,0.5734494015882532,1.1917658378821072
11,0.5836056643581599,0.9612560267022492,0.47878128225318234,1.303531686162274
12,0.5866013067999697,0.9589841470998877,0.685527747292254,0.9548818314036555
13,0.6255446619197953,0.9087597384951474,0.40587595221915884,1.5169347632307482
14,0.6034858391695292,0.9328977385117857,0.6507072941003867,1.0152113145790889
15,0.6309912856627653,0.8841007918054502,0.5701849875694001,1.178708881885624
16,0.6282679745054972,0.8926461870114528,0.6398258991417869,1.034529474277102
17,0.6448801741620814,0.8967357583035571,0.5342763912690737,1.0949387175473866
