epoch,acc,loss,val_acc,val_loss
0,0.3747276686505295,1.3607526116381543,0.5429815038373862,1.1593078339839267
1,0.5465686278405533,1.0732088653869878,0.5560391726249969,1.0735731150821193
2,0.6364379083668744,0.8965704834539127,0.7105549550549379,0.8262265122883727
3,0.6748366007877591,0.8241324207881437,0.7323177330382371,0.8372880715280934
4,0.7045206976871864,0.7622776883360087,0.7344940175688436,0.6673743589269453
5,0.7301198259677762,0.711600941120929,0.7649619196003488,0.6878399066100053
6,0.7619825702866697,0.637803521940651,0.7997823672792728,0.5910557896968979
7,0.7761437904601004,0.600110881144185,0.801958647983248,0.5816577488761213
8,0.7657952067119623,0.6307023571467347,0.8084874879548547,0.5355865698190198
9,0.803104575033541,0.5296502247744915,0.8237214340738166,0.49389662437132836
10,0.8148148142953844,0.5103595898302032,0.8182807414913074,0.4842533037893401
11,0.8254357295877793,0.485636955123062,0.8520130596819847,0.4425273577199278
12,0.8319716774300553,0.4650681812259367,0.8531011985098057,0.4020935912840514
13,0.8325163398692811,0.4453440543613143,0.8661588643787994,0.3846570208944356
14,0.8534858382605259,0.4195114204047292,0.8454842218506972,0.42080769497370174
15,0.8567538122465927,0.41275739591885235,0.8422198078318441,0.4170989598815407
16,0.8543028318544359,0.39382332621836197,0.7812840016285146,0.6218283171233466
17,0.8513071900619141,0.3940207834207414,0.872687702210087,0.3528720442047576
18,0.8741830060165172,0.3433172510600038,0.8639825934684056,0.35410956774105573
19,0.8592047935477529,0.38135739212981495,0.8857453795589741,0.34075153551760645
20,0.8774509801324416,0.3271014381987337,0.8639825934684056,0.34846458302747957
21,0.8788126355162893,0.3300217925073794,0.8465723628188373,0.45305531643031083
22,0.8744553371712014,0.3319410397985662,0.859630030374143,0.3978967835581471
23,0.8916122008253027,0.3050683038816473,0.889009789297189,0.3035071963713919
24,0.8869825708061002,0.3222383246442591,0.88683351118754,0.313797231889264
25,0.8956971681455641,0.27842371279377826,0.8813928147783996,0.31858045284325204
26,0.8856209156819678,0.3184083656677753,0.8933623468785084,0.2929414776321075
27,0.88997821324791,0.29529449999462287,0.8792165357607363,0.3308951518416275
28,0.898148148537721,0.27050144126342535,0.8890097969504513,0.318436090782755
29,0.8973311549438111,0.27322835009342183,0.899891186396108,0.31613944245500325
30,0.8858932456679334,0.29040008013934093,0.8933623468785084,0.2994710222551431
31,0.8995098036618534,0.2790258197613012,0.8803046814635218,0.334162545119847
32,0.9000544655816487,0.2700701735767664,0.8900979290330241,0.29617824881328464
33,0.9084967326754319,0.24207860783294397,0.8911860721414834,0.31056642383174876
34,0.9027777777777778,0.26739281993805714,0.8781284045861777,0.34221857111653775
