epoch,acc,loss,val_acc,val_loss
0,0.4008714600845619,1.3022759316533739,0.5843307905799027,1.0113933812158022
1,0.5917755997778283,0.9682704327153224,0.6877040279962293,0.7698527942284925
2,0.6832788667128237,0.7830189404144786,0.7334058761466964,0.6662592534401471
3,0.7227668838823024,0.7019083285643384,0.7682263297925707,0.6014589045979123
4,0.7625272331154684,0.6381451704403414,0.757344942487233,0.5648587064592571
5,0.7690631809577443,0.5873436494070979,0.7791077247511705,0.5468496416935594
6,0.8031045745141107,0.5289241813756282,0.8063112051105603,0.49660205652975803
7,0.8161764700688049,0.4991666146093464,0.8291621343095881,0.46228150947179575
8,0.8295206967781832,0.4604417860897538,0.8487486435228125,0.4140421000022494
9,0.8423202614379085,0.44377479684378845,0.8563656129826659,0.3913847539772536
10,0.8602941173873436,0.40447923839741545,0.8639825917820936,0.3704652612110736
11,0.8613834427852257,0.3905638527766292,0.87051142578675,0.3535620599693261
12,0.868736383701981,0.3674095889192261,0.870511427473062,0.3499184675328231
13,0.8676470585638142,0.3618242478968012,0.8715995629282589,0.3555389835992757
14,0.8777233120662714,0.3524877469913632,0.8748639867406934,0.33044095283882924
15,0.8823529414361858,0.33050228846878266,0.8705114219601188,0.3555603022803679
16,0.8796296296296297,0.3328855017236635,0.8770402653043495,0.33321072016888265
17,0.8853485842675685,0.32305039812796515,0.8868335150141711,0.31601911575672287
18,0.8954248360818767,0.2989121189174569,0.8813928207453499,0.31102980039324674
19,0.8864379081071592,0.30524761809243095,0.8813928147783996,0.31389046305541246
20,0.891884532239702,0.2928432141448937,0.88683351118754,0.2988671065673994
21,0.8937908503224907,0.28724399799874667,0.884657238590834,0.30885141257752013
22,0.889705882742514,0.2876153661664535,0.8900979349999745,0.2962179878590805
23,0.8973311550736687,0.28233131961105695,0.8911860759681145,0.2844335766300413
24,0.9022331161176976,0.2677853233414278,0.8900979349999745,0.2987590319313863
25,0.8970588240488422,0.2696657587240464,0.8900979290330241,0.29352559014684615
26,0.9063180831782439,0.26330178203406157,0.8998911885364271,0.2780046013221388
27,0.9025054463633785,0.2702990345705568,0.8944504938135988,0.2817484705310651
28,0.8989651409629124,0.26628145750831156,0.8988030454279679,0.2747432686493887
29,0.9063180823990982,0.2555181885012354,0.9020674671000832,0.29302172915720187
30,0.9109477121585854,0.24434297225054571,0.902067461133133,0.2704507267514043
31,0.9114923744679536,0.2410444931202205,0.8977149061461398,0.2708982284686511
32,0.9068627457473273,0.24109981486610338,0.9020674692404024,0.2753578365108523
33,0.9139433546003952,0.24208125140931872,0.9085963027910516,0.25706291419248195
34,0.9144880172993363,0.2276618387509535,0.9053318849455675,0.2608383557514994
35,0.9090413949848001,0.2309087755113905,0.8977149099727709,0.2808832567878335
36,0.9150326797385621,0.21925843313888269,0.9042437456637394,0.27375241870848993
37,0.9150326803878501,0.2201521536558542,0.9053318828052483,0.26410851767844035
38,0.9174836594814308,0.22196641226739405,0.9075081596825925,0.26421320882663374
