epoch,acc,loss,val_acc,val_loss
0,0.352941176210873,1.449163868536357,0.42002176165061883,1.2512828962587559
1,0.5528322443982875,1.086063137371296,0.6822633256201386,0.8538680396349827
2,0.6519607844435831,0.8441245720796855,0.7192600654829314,0.7684532518744858
3,0.7116013065402544,0.7312287542814783,0.7062023941009945,0.7251041739757483
4,0.7205882355538329,0.6839227453036506,0.7671381943373737,0.6346865949485455
5,0.7578976034858388,0.6316182715960318,0.7671381947913808,0.5944928200641836
6,0.7832244004818869,0.5816707798728237,0.787812837319483,0.5729707621516289
7,0.7881263615259158,0.5657309885248379,0.8106637660645037,0.556413687935851
8,0.8028322443982875,0.5301726965602966,0.8226332947919885,0.5320632780078186
9,0.8213507630466635,0.4830754614863261,0.8171926017554723,0.5293449304827669
10,0.8289760342090997,0.47942712786150915,0.8356909683142445,0.4587198382687387
11,0.830882352421746,0.4720670986019708,0.783460284018802,0.5612316473394275
12,0.8355119821812332,0.45470831525351746,0.7791077285778016,0.5912207547287427
13,0.835511982960379,0.4548233330639359,0.812840045082167,0.5067332830924594
14,0.8434095864462178,0.4297365335207879,0.8476605025546725,0.4593973804480103
15,0.8477668845315904,0.41640679320738466,0.8487486418365006,0.4409805534324397
16,0.8562091500670822,0.4041414757569631,0.8563656189496162,0.42504809114178066
17,0.8564814817411968,0.39637635534625165,0.8389553883000479,0.43058094379043166
18,0.8725490198675584,0.36802152838062874,0.8628944508139534,0.3780647031435899
19,0.8662854027903937,0.37103563514669996,0.8476605004143534,0.4278735187678913
20,0.8695533765167452,0.3595187063440518,0.8596300346547813,0.4112637906585606
21,0.8711873633149922,0.35857991202204836,0.829162130936964,0.47318787819283314
22,0.8758169934640523,0.353134081449384,0.8759521183692591,0.3719598584452703
23,0.87636165525399,0.35873200866132,0.856365616809297,0.4023404984660974
24,0.8711873631851346,0.34530010105218245,0.8498367751513783,0.4171541130516812
25,0.8804466227041091,0.33437077327751125,0.8171926000691602,0.46262343229484765
26,0.8809912850134772,0.3284776723722487,0.8726877064907252,0.35578678660216345
27,0.8812636165577342,0.33040001378080164,0.8030467855787641,0.5493240340879355
