epoch,acc,loss,val_acc,val_loss
0,0.2818627449032528,1.5307641738380482,0.4613710569544119,1.5726343559362683
1,0.38180827854245836,1.4323333738156654,0.46245919516608036,1.5581076841748707
2,0.41966230949804934,1.3798417406144485,0.4885745362436421,1.50755014175689
3,0.44362745072067694,1.3345570613615914,0.5027203501178857,1.4342404427543947
4,0.4400871457747125,1.3146464032545069,0.5223068571907911,1.2521987857704453
5,0.4575163401289963,1.299549234718539,0.5321001101110913,1.3443899955012724
6,0.4662309367542433,1.246315238262833,0.49510337193461057,1.3552660360948565
7,0.4866557736801945,1.1911382321958188,0.512513604724498,1.3014015763576454
8,0.46623093649452807,1.2022225630828758,0.48857453578963506,1.2873267781098856
9,0.49918300666580534,1.1392079612528316,0.5353645241299444,1.1504339350709718
10,0.4882897602187263,1.1460098259329536,0.23830250361214783,1.8121789884515374
11,0.47576252684354264,1.1405200550499046,0.4722524461082068,1.179675569861187
12,0.5130718952300501,1.0868198798892286,0.5331882455662882,1.1253779070680887
13,0.505991285792623,1.115457640104564,0.27965179539738594,1.40112629393369
14,0.508986928169504,1.0884702808197289,0.5157780208836702,1.0900871444967808
