epoch,acc,loss,val_acc,val_loss
0,0.40904139427058317,1.3246446941413133,0.42872687590524344,1.3078911991970323
1,0.5397603483241628,1.051240157198023,0.6474428698339452,0.9322493454447509
2,0.6236383439668642,0.9333971853090007,0.6343851996843133,0.9281640957566677
3,0.6606753810039013,0.8394758015676261,0.7051142581917905,0.8051288434029663
4,0.6998910680575569,0.7636637940905453,0.6757344937558013,0.7733295770672123
5,0.7012527238309773,0.7469568021416924,0.713819369073791,0.8223790785174115
6,0.7339324620034959,0.6658456509928817,0.7431991318234681,0.7856485020608456
7,0.7589869275851447,0.6281905731344535,0.7845484194739988,0.6322030245414626
8,0.7845860559955921,0.574679993596212,0.7889009770553183,0.615955662480895
9,0.7990196074535644,0.5563964065902893,0.772578889060202,0.6187278783360296
10,0.8115468403093176,0.5197229555489451,0.7257889054545381,0.6848543986143044
11,0.8188997822649339,0.4949926253497471,0.7573449369742898,0.6237794840556363
12,0.8218954248366013,0.49195207639197636,0.8346028307187284,0.4692097830954003
13,0.8287037030544157,0.4625891971692021,0.77257888737389,0.6055032236013111
14,0.835784313465775,0.4496422728162445,0.817192596242529,0.49400505718650445
15,0.8537581699346405,0.3961552038691402,0.8509249204001567,0.3988556188001207
16,0.8458605663189441,0.4352290293360068,0.8476605004143534,0.4528522517722631
17,0.8532135072356994,0.40100217540799143,0.846572356851887,0.40532269827429696
18,0.8578431377743324,0.3882758962822376,0.8585418932326341,0.40494277139353413
19,0.8662854035695394,0.3662366356075719,0.8737758453185462,0.37798916100158525
20,0.8741830062762325,0.35251497073111193,0.8585418975132724,0.3837380702399585
21,0.8684640516382937,0.36222724126315065,0.8650707250969714,0.37303035572511717
22,0.8828976034858388,0.33171532434575696,0.8193688803191284,0.5008820370569322
23,0.8736383444862947,0.3377227006654594,0.873775839351596,0.35258488890525436
24,0.8861655778614784,0.30867170216211304,0.8552774711065116,0.38769442092736733
